Date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK-B,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DHR,DIS,DOW,DUK,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KHC,KMI,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,PYPL,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WBA,WFC,WMT,XOM
2021-03-24,4.764931383483142,4.467776713428076,4.693471985974644,5.525985092162767,6.112597542634822,3.710134986075878,4.337029312636105,5.368331932724048,5.296629465182531,5.039245428800586,3.7283019407269573,4.874547507027785,5.477467255137249,3.503123777187872,5.582330224814362,3.6858066723084293,7.684854096414024,6.478609768604165,3.9589214714476055,5.519979841140647,4.092061277171058,5.3159604149286945,6.479369483742388,4.254248336339214,3.899411619099983,4.739708761663126,3.8208025652399527,5.772607526072568,5.336142467639293,3.7716029676799896,4.15699469526024,4.47480594409909,5.251967486469496,5.202307830312526,3.895862392115068,4.379075908760368,4.388346932404763,3.2718438978240836,2.2452629030338467,5.5100593128623965,5.0726153655949435,4.1123708560347,3.9971818336155693,3.9907289482597164,4.6215235461288815,4.6153248277723895,5.690414405074851,5.575876390060963,5.271218250419919,4.645845001709328,4.03293299656032,5.905072512865222,5.468158578013592,4.964862089217518,4.896989159318959,3.4517550940674235,2.533060783442233,3.814479873319796,5.53966302423735,5.149360959657482,5.760352279879798,5.118422976546281,5.859402324445535,5.315471483267603,3.9528492968141697,4.626819365580901,3.939845243068187,5.6369322558254815,4.90451856086502,3.5639370814661073,4.155350281946123,4.232173183839779,5.426052545981378,4.179952014479949,6.255385287251187,4.833880732321854,2.53475267014694,4.138082406498065,4.806318915200801,3.3741056341398417,4.781732673021984,4.27341463726456,5.4564743145800305,4.7534287111418125,4.224548889917039,4.559098605528651,4.104395895618439,3.9432271433605544,4.453252588875858,2.8179902871336453,5.12597747351094,6.088000366001599,4.780946025932843,5.34753599290439,5.066884549116821,5.850165111292022,5.265570501379827,4.910442383877372,3.78514397977141,5.306900951130675,3.771329270731925,3.7256933353162323,3.539851896003477,3.733145705677716,3.8644786660014354
2021-03-25,4.769086282761258,4.475701834522605,4.70216164928584,5.5299390975050535,6.111445144654102,3.743147027305641,4.3336239114612365,5.371504422889168,5.297598190155999,5.025937637346569,3.737943239961288,4.902051794156844,5.510157281567492,3.523510703570724,5.613018615798221,3.7093938861404308,7.7144561866639485,6.485160372804118,3.9667559227211613,5.524456426842045,4.115193203203359,5.32951928597742,6.458009041105596,4.255790172184764,3.9061840006034507,4.771167487335982,3.827545563527175,5.796864332418604,5.31642962746476,3.788775897816509,4.168673226588771,4.4783335141523235,5.249364519010885,5.2140939309124255,3.9150202182792495,4.39108109249647,4.401097264131368,3.2820410183979294,2.2599810612441305,5.531775701168312,5.09303802646823,4.139985979333644,3.991571863714203,4.004784844310667,4.6211813803921125,4.615290539684476,5.696179179838356,5.590895537467254,5.279009778137874,4.664427979128847,4.032610671053735,5.892000074506991,5.458876021011592,4.965232285592448,4.9097215734609145,3.4768112337293755,2.5435063112348,3.8241379725426463,5.552956036359725,5.165437617026771,5.774571827207426,5.142969872496625,5.855809143951883,5.316140751686716,3.9614244242194063,4.637166015151725,3.9651461294775814,5.624808446907251,4.91707788027828,3.577578161719236,4.153117567073522,4.242207093479603,5.4127132568255885,4.188428895176395,6.220311772208619,4.7993471406538495,2.526193700337505,4.164660173682807,4.812208731921248,3.375789190612069,4.788648770209412,4.27499441491377,5.456346254223954,4.754214619902044,4.250419049524195,4.581518657258367,4.120024538731053,3.9545322963659744,4.491277279037989,2.8209867358515335,5.149181721509456,6.081060731897765,4.79005777347245,5.363465076138962,5.064590204372388,5.851486200246064,5.280442960215131,4.931113775585474,3.811354309510347,5.306420207134915,3.777798274704545,3.72434073111737,3.5703373275301438,3.739884139314832,3.861634789999773
2021-03-26,4.7742145466625034,4.495715675816928,4.727212664883414,5.57421433959251,6.150794639884026,3.750005066997715,4.349116018524583,5.397993252463614,5.34738956055827,5.027829958021111,3.7810547662447265,4.912191517073556,5.5007274375349064,3.5502346510255416,5.622680890870218,3.7341232073066353,7.738244271278426,6.524777609953029,3.984905245643804,5.548180699774977,4.133156909358563,5.352660525021689,6.448493746268303,4.272721369205431,3.8860898833522426,4.784528869339954,3.8546163810702927,5.813131151284857,5.3340403480125,3.8287502752900564,4.19386964149277,4.501011509951839,5.283438159909099,5.208783251134763,3.9268099125451466,4.394216289743219,4.427432163907191,3.285723432239692,2.2583563006279834,5.557554917069246,5.1012239104197885,4.15082193377154,4.010917493774033,4.003370474002584,4.616862428789586,4.611480040387121,5.6865733745694795,5.612959911430337,5.300518083452,4.6889979295251605,4.077538866334197,5.903188999142967,5.495459094442248,4.98334258890151,4.926234586597232,3.497763426294825,2.5700456958698275,3.8435561240805667,5.5818705579320556,5.177490313912775,5.78418719612176,5.177157683823941,5.8772868931306,5.32063564909358,3.976339820395872,4.654007433312487,3.978053628388837,5.640046474294617,4.926253513326606,3.6225757651440356,4.170321351101574,4.240333340256416,5.430375134018429,4.19669954344399,6.230579843904666,4.832603351861264,2.550156016528292,4.187990612510404,4.833957206758126,3.391918447330308,4.8032996191771415,4.296080481868414,5.484921402006771,4.798099269719755,4.258640076567953,4.60499499974544,4.128890494710324,3.959083798888615,4.500300204837949,2.828604233047805,5.191103140693669,6.120451805856511,4.786081599827729,5.329024362849603,5.117562818658762,5.865906652584462,5.3115608114313,4.9596759240416,3.8351177214045533,5.33280370813826,3.7916441352449843,3.7305100205775554,3.5819742771817045,3.748207045898396,3.8885045060771364
2021-03-29,4.775698383112241,4.502767700168481,4.7285225366094865,5.569824209870732,6.151284854161446,3.7448660643013407,4.345621944867824,5.406263906288911,5.359914487530521,5.035565270535957,3.7613196061639846,4.902684213363813,5.523538774711582,3.540623021279829,5.620690630152633,3.7347546691042255,7.750150516127643,6.526045082145823,3.9869363553875523,5.556132867692027,4.113239241032152,5.355793006915016,6.456267163057886,4.281268434763502,3.8862712059223807,4.76031663800578,3.832572995965513,5.824795332941645,5.342043124462163,3.8277986568136555,4.1983356179535445,4.495787513515511,5.286130523197554,5.2030114363074365,3.925402565750159,4.4123133161760695,4.423712269821061,3.2907644629519774,2.246086269567085,5.549990837488893,5.11087189557191,4.1477379010248265,4.025374306184636,3.993055565396492,4.626834521444964,4.621827553509049,5.681489933689902,5.607646789421085,5.302118497954009,4.685177703927392,4.071818862746947,5.897970633762805,5.486110036343895,4.990050109705567,4.9105730370003755,3.5163265036568547,2.5670653744934375,3.858712232191141,5.5804480554313605,5.183033218322946,5.806099851476801,5.161430129645007,5.8684258345921085,5.330092974805565,3.988712459756637,4.659055554144117,3.9671427859989223,5.667233441663648,4.930656789955162,3.618758874259852,4.182011121312434,4.213726005977441,5.425117581244159,4.206642021127162,6.242126008210329,4.83635583668466,2.558609449674732,4.2004395950434406,4.848634909282293,3.4020738056569257,4.818830251195516,4.300596680390375,5.462432513630433,4.7850815759525,4.252351974624694,4.5979638781481,4.104239849129866,3.969730563674189,4.492772280749798,2.8368182349629762,5.177374254681454,6.117207961519995,4.789895734117715,5.316959203631199,5.106771326859732,5.872736116510184,5.3118300882605345,4.960628371299432,3.8242065281538316,5.3373824719623615,3.8027544625724654,3.7461470788921445,3.548211296615765,3.759539166342236,3.8831181991844934
2021-03-30,4.763347976473349,4.503329604696508,4.708024221372258,5.566276373205286,6.143026145558503,3.7610502667067256,4.330733340286331,5.385617633333718,5.340372267718631,5.028897492728174,3.725871461233528,4.910520418002162,5.529468747466369,3.5582172803133103,5.620437132326265,3.741884229972964,7.743121469168907,6.5146325733692265,3.9750035355736992,5.553695757451456,4.132334975914959,5.368139422974712,6.449980574607743,4.274109124799217,3.8824587893535876,4.776549076185124,3.824928783653999,5.806662071139185,5.3383831181574415,3.813415471799933,4.195447944109115,4.486485397668294,5.268880997149421,5.206683366558382,3.936452313420738,4.398485612397071,4.4227252390135225,3.285033779673812,2.271280769689085,5.573703194197005,5.104303946222979,4.174406167140461,4.01489500707477,4.037973416314995,4.626635087735981,4.622159972200162,5.700586250750981,5.616279033263362,5.29850259109213,4.676751197049734,4.060436565002681,5.895404704357552,5.489612416180379,4.983827536209576,4.922293464798182,3.5039898290941176,2.5592738117875764,3.8456279442778394,5.574236688278446,5.178515062553343,5.800046012902586,5.168824873401798,5.855362540225903,5.319613939487683,3.9704221086113494,4.656282365037261,3.988196142549143,5.657489464658589,4.925021532848801,3.5986731288547387,4.1647496542364015,4.22914328397338,5.410602187516038,4.198857932654692,6.2410358187902375,4.832302293422502,2.552683843945035,4.192252064821446,4.832835177415002,3.3880490333572872,4.8032996191771415,4.282408521125582,5.466117298439326,4.776205580782724,4.2541524277299665,4.608355795628336,4.1143276358434555,3.9571355868892866,4.506559452734941,2.8423657627838987,5.184612963695379,6.10160390147877,4.799408082919302,5.355988628154604,5.105481591613837,5.858120253329825,5.3034987745755275,4.963597362790672,3.83663326028756,5.325140885854114,3.7986666219836467,3.7486037612443477,3.5726248004389154,3.7527113510061567,3.870671740569166
2021-03-31,4.781939771037022,4.516631764753399,4.708775500071081,5.557985057006731,6.1640934379094094,3.736890753500236,4.363098624788363,5.381846678811813,5.348394108552623,5.041513579811729,3.742179396060741,4.899131407674325,5.540164907448351,3.5504932653569443,5.633896347192034,3.729902874879766,7.740956266589626,6.5208855483102734,3.9799259785855123,5.543104990698382,4.129452570098484,5.362934252801932,6.424901469945055,4.267786141584565,3.86650851058281,4.7661497385038345,3.8162820077374646,5.814437209229212,5.347248410279154,3.8122557794378733,4.184212687033593,4.475665013884007,5.278165183230187,5.201224547149734,3.9260283980594224,4.4014942791895715,4.412579560110371,3.290535953118421,2.254282862133957,5.567106261310198,5.101333915942474,4.161541965669949,4.001523411221926,4.019864891233053,4.632983000115942,4.629972134850463,5.685381068560044,5.6176885344696865,5.2938147523016035,4.665854907675882,4.064036698935927,5.920250309805786,5.506604462139059,4.9798197749858355,4.90762142431336,3.4970142098504033,2.561077141613638,3.8373148658865346,5.5773828633801354,5.185605763755668,5.797235369546682,5.169666535515311,5.849342105338245,5.315873158040087,3.9661600613281838,4.65037392405525,3.97756035904074,5.679909790013522,4.9149004534168625,3.5967204416290874,4.166437025641689,4.210897208918027,5.427368197337121,4.217412477085865,6.257015983190978,4.8318510527203165,2.5890342823827983,4.186851174699334,4.825158986029864,3.3913665530473796,4.803152104521869,4.275557971474519,5.492402775181895,4.795087069808992,4.24705999539493,4.59924584183129,4.120792255327361,3.967159970031318,4.492420666428317,2.827283352186684,5.176667621403751,6.112420711465136,4.804609585608415,5.405571055148033,5.1217518255900805,5.854123854033407,5.3002372905024435,4.971570753643217,3.82655955753001,5.324338248774607,3.7911283680091463,3.78420289857305,3.5644677275877306,3.7533741052706793,3.8553852384987723
2021-04-01,4.788874250219749,4.519400048285337,4.701237123391037,5.5655218410728,6.180720332178161,3.7405630541353814,4.395559603795417,5.383292465339332,5.352568391147999,5.062911457970439,3.768340779673483,4.92102009953872,5.533231400002382,3.5709596641310624,5.630171784060864,3.7337021023288077,7.7632901182171885,6.537811540307328,3.9767529583605006,5.553734525689967,4.134798935466997,5.366679668173845,6.411128402697466,4.264228197058679,3.87826687522297,4.785993988814459,3.8359106031196406,5.821392245881873,5.37906797226548,3.8174633754947904,4.171773430108145,4.484784603587549,5.278165183230187,5.22505494886539,3.936297588702359,4.398901200921085,4.414683241856642,3.2944151637030976,2.2477309716229072,5.565344159480665,5.097305350025096,4.172901368940315,4.029144065299469,4.0257646826604345,4.665850384155353,4.662062264586397,5.687336639883943,5.625845127009807,5.292570139423696,4.665629783848749,4.0725936805832745,5.951526535742212,5.518255774667079,4.970528193751746,4.917296791897498,3.497763426294825,2.572424054744574,3.8335133995513155,5.5798786025068905,5.17711255540257,5.801340566205643,5.175643046916593,5.869499825819349,5.32063564909358,3.9646209712803335,4.650881769460996,3.99079678560722,5.693834783570057,4.91500422133994,3.593588147346236,4.166437025641689,4.218082461554947,5.454894365095512,4.219526554090836,6.2904944565714365,4.829138348388981,2.6231685542491996,4.209954194634376,4.823956173400117,3.393297108267546,4.794624270826235,4.26786557178676,5.511572157989523,4.833555893570536,4.247189545551022,4.60025210617586,4.13993890340055,3.9698911460918396,4.504911380541472,2.833869032581235,5.1899579909899485,6.112245471754071,4.823270708106829,5.396275529380863,5.137865301652568,5.840594371752135,5.299329732350776,4.979130811590288,3.835917106976119,5.348278356728613,3.7937048057688023,3.7814667446485557,3.578699234307652,3.7518269052829463,3.882944001395108
2021-04-05,4.812177780425434,4.497224459670531,4.7089422902144245,5.5754956293524405,6.197706050414749,3.7485089772096996,4.399743759226747,5.394665645369309,5.37191681927351,5.0834922588175955,3.7943263593963947,4.931273473002163,5.558217001508194,3.5787786620700603,5.627189383396338,3.7475097394992014,7.774443104391924,6.559981122130606,3.980401125005576,5.570860434099409,4.129452570098484,5.3708387142933525,6.406054562993147,4.276627017604633,3.879179564326087,4.807490396384073,3.8018304130620226,5.837822707424454,5.386220406485816,3.832845630643549,4.181684097676033,4.472989634890961,5.284586519787818,5.222564670995978,3.936142542137439,4.405629883698718,4.42786860079965,3.307312488246409,2.2903589390980095,5.558372071880217,5.123287822835902,4.186364534087382,4.027638165595848,4.080305278430237,4.706100515579066,4.7030822082209545,5.67474378961235,5.650399059747921,5.303898761665322,4.685692608808281,4.102957066795745,5.968858653509423,5.542478483522199,4.974205904553704,4.9225835590052816,3.504734183362193,2.5616776768125606,3.8392103576850913,5.595985159042008,5.175221187920112,5.821961030319187,5.188161060911477,5.883223180186596,5.3366691984693295,3.9711023162192323,4.668161318367765,3.99047222474713,5.727579007374447,4.926715280930932,3.599842955272334,4.165269194315912,4.215265527857113,5.48224540000797,4.2327682540776745,6.292809079607716,4.848492737063408,2.6358129173814944,4.242155433400499,4.837175599867137,3.39274584630923,4.810655261086414,4.273978978322627,5.5255326342527,4.8518219836019325,4.255308461723474,4.615134264764625,4.1653506848923065,3.9751715104570855,4.503608665163221,2.841714622445159,5.212763085104968,6.131970708704432,4.852224675371743,5.439599917878629,5.162905981701074,5.8490311700587,5.3140251831913305,4.983034671635244,3.8455428218376375,5.358280723131581,3.80343411930946,3.818225794888271,3.574906945874764,3.779532592141442,3.867314636866632
2021-04-06,4.814637141484354,4.490038509080647,4.709859791821792,5.577272851331224,6.197136345056842,3.746582061259077,4.399866582780187,5.3830115505730385,5.367124826560233,5.082589961655188,3.784844247077018,4.93188966592604,5.5419299825257635,3.5760112645691233,5.604919359787068,3.740211061633191,7.779750175403762,6.55703018116466,3.9615416929899414,5.572382133759836,4.12738852233664,5.357615640978982,6.419000972852571,4.2807676088439495,3.8844818304086726,4.8031825855745325,3.8088919396835306,5.83588086725122,5.389845378550326,3.825568585569393,4.176071360333845,4.4640510493902426,5.286879522424666,5.229068714148114,3.936297588702359,4.412210796135302,4.426339507741086,3.309109721042647,2.3075334619211514,5.560500856714098,5.120697993973445,4.181897077119428,4.025978671244011,4.094941956073516,4.705741051319728,4.698701134973805,5.6855646565600795,5.64524953835303,5.3035336878085575,4.673032953408992,4.088119413035063,5.966518436737297,5.543678934387883,4.973961432617406,4.915528493267228,3.5143627482599653,2.5640757771253075,3.8463800334634017,5.591454655503027,5.163852921578027,5.822541776954097,5.190584348790087,5.886611172797519,5.349951716813608,3.975682209988327,4.675617799199357,3.9852621080976123,5.71896339179881,4.926048288619222,3.601011518921312,4.149430070115408,4.22914328397338,5.477375662493554,4.242875801233688,6.299923091076127,4.863477606340648,2.626764146737438,4.243771863402504,4.8407316156041285,3.3863858790290218,4.811021716780153,4.274317642575848,5.534140204661905,4.8355136467497735,4.250161203244191,4.634138535839941,4.152799965260121,3.9823276179318094,4.516046928114516,2.8504681758038206,5.213152456063912,6.139143108053992,4.852452771582141,5.4404243540505135,5.150952413797087,5.833211480017113,5.303363132688422,4.988949204745346,3.843056318770314,5.356498460803958,3.807502726407871,3.7986696982359955,3.5842351032880937,3.7843263467905373,3.8644786660014354
2021-04-07,4.827938666972218,4.4884239242497985,4.711026092835453,5.580605009491896,6.201340478843329,3.755543005546462,4.4091552649361265,5.379069590897084,5.371753355682393,5.099680420773911,3.7819258249333494,4.93857255162487,5.5317280374674285,3.585040903526588,5.591061563601379,3.741466290749174,7.77504880377058,6.565044445474028,3.962831467795588,5.574508653762157,4.128627646465218,5.356617727435956,6.416127532502949,4.277757903749681,3.8800958322665067,4.810276863378084,3.805081107666019,5.832236275404847,5.3884876144546405,3.8205588974763556,4.174327406700627,4.469922931768687,5.282554051010678,5.217565515941376,3.9268099125451466,4.414769818658858,4.422176345156387,3.3178237337987517,2.292718308150324,5.549596766817466,5.11896789020903,4.18115028469091,4.016420617152019,4.076859038253869,4.716884496907104,4.71208635287029,5.6840040169898085,5.6410658605459725,5.300380742304826,4.678308738952662,4.098589246134098,5.9661445481156825,5.536047375721735,4.975307028083941,4.931074893664301,3.512887538992179,2.577754172530809,3.84807073819142,5.581692884474715,5.161223640946948,5.825755936948276,5.187851218452855,5.8906887745326015,5.35296562625817,3.9773731315963654,4.671316429511932,3.9937146495831333,5.741019633355046,4.926612499930323,3.5961340271798345,4.153774874800076,4.2285108050139,5.485572298480606,4.240940158455107,6.304430502865834,4.85894689205965,2.646904288238789,4.245258306288777,4.838920252687804,3.3824949561119597,4.812778465268844,4.270360720249584,5.543613746382548,4.845388024719134,4.251321531715759,4.634491930400639,4.1490781897802185,3.9774034333770905,4.5205011175835255,2.8488528482533586,5.208370471760059,6.1340957319329235,4.841666934233303,5.410112116993028,5.1432138428742356,5.83669115298764,5.304447904625506,4.983034671635244,3.8533181838262487,5.359330240190858,3.8056399673894616,3.7965128041609737,3.587742097079849,3.782182737942949,3.8689063033325524
2021-04-08,4.8469899309693965,4.496847455813018,4.708274756203485,5.587130695860077,6.214288039884703,3.733639728342023,4.423048590889917,5.374059505130691,5.356932560429729,5.105733307988261,3.788165995601657,4.937960682961675,5.54106743553114,3.5762631919752255,5.582480797032142,3.744805374788195,7.782220400088721,6.580907875958014,3.960411710210297,5.574091354985233,4.1236625280705095,5.356921551942581,6.421882352915651,4.27800904995614,3.8751385199089055,4.808470449999827,3.7830768573637603,5.838930588958183,5.40492854176063,3.8232594117190155,4.164886052231029,4.458630001644214,5.299527723857907,5.216285166650772,3.91422912727973,4.412723198783421,4.421627424843174,3.316710641575767,2.2752853966722495,5.568513384493383,5.121741721512161,4.185621303846604,4.00753992045307,4.064619394824281,4.723865552197663,4.717164881471035,5.697962143234582,5.6473187944444385,5.306585701762752,4.679716082127848,4.110592287368876,5.99142990905692,5.548232636667505,4.971387423998707,4.9323005437402365,3.51706196132376,2.571829867622103,3.8450630980684175,5.584709506747847,5.162812679905078,5.840973835713733,5.190635585839838,5.909663626592893,5.34276797475764,3.973818816135044,4.671482088550736,3.9860780445315944,5.740796054487699,4.930554523496729,3.6029560609385607,4.145463942154727,4.2430801946853265,5.4988884865182674,4.245451390422454,6.318211101320572,4.837778206989652,2.659096725945066,4.261462193810053,4.832835177415002,3.383886402422456,4.816573890570867,4.283415333065231,5.577841251298354,4.851893461902889,4.249774091418401,4.633165889430022,4.145941187116008,3.9783583265374096,4.508503190128933,2.8408344923588156,5.203516608968127,6.145035246593047,4.842358746776272,5.429053193000031,5.154082357364139,5.834637699917149,5.299193295066478,4.989238366793792,3.8527898034817625,5.365830618139627,3.7923263949834025,3.782197158563255,3.5887419006827583,3.7815388973111026,3.858425551254997
2021-04-09,4.867039238841121,4.51032840995436,4.717581629141062,5.598631604085833,6.222655646954357,3.745295114339853,4.415944878689697,5.382409364580488,5.353942075668798,5.12758835940979,3.7873623251265136,4.942980485743648,5.530856641921184,3.583541402532133,5.591621157839594,3.7576390169330867,7.79126916320954,6.590541470979797,3.971654918449786,5.58353393877152,4.124906274905243,5.358092520936619,6.420385715353775,4.279765415168193,3.861051137970147,4.819261105813453,3.7828814645452353,5.8444244397125065,5.434904692957008,3.8267210928739455,4.168673226588771,4.457658642605187,5.309997242509855,5.219323385755889,3.9134377147041297,4.411903172935754,4.431464633357741,3.3151505190708703,2.2752853966722495,5.576008864951039,5.11569449483205,4.196711940189431,4.008923273354982,4.065783572724698,4.732847484528208,4.726118508483685,5.696965263493868,5.662469217213125,5.3384565596530775,4.684220415703789,4.128477793889091,6.008041850556628,5.566408842141076,4.960777436732161,4.939750615261602,3.500507986732541,2.553844079471156,3.846192227159834,5.593880593435174,5.1730552603639985,5.8415176780735,5.212535092300508,5.915839076103223,5.348095811738116,3.971612366133072,4.682609433416946,3.995978290115825,5.739005425306266,4.942136467332034,3.603150068354575,4.156268029970641,4.249543189551811,5.509102764993742,4.247763533463066,6.31952651197275,4.8509318625501665,2.6648770615375943,4.265439411230073,4.833045748753047,3.4015273621043844,4.810069025464058,4.301475688140358,5.58638682275831,4.853530935977597,4.260174191569295,4.6344036119919725,4.156803521885444,3.9762880230568127,4.522228165739737,2.8421669625006984,5.212811619333868,6.160544922418256,4.834023358497252,5.419088554754147,5.155259804112771,5.865428276303287,5.31299541565239,5.005974179404724,3.861732032227913,5.374043378856874,3.7904147900902903,3.7710012098651284,3.60041480106006,3.782039736681584,3.8561013860415625
2021-04-12,4.853717796449665,4.516908721545951,4.718738964039477,5.598040529564921,6.226595953655205,3.75724097196086,4.364117237432104,5.382369032930872,5.363720591693728,5.129718211536655,3.784430971093818,4.941558713748672,5.519539089422267,3.5852906724176106,5.571393240160564,3.7672593326748074,7.774389226162559,6.590083712596125,3.9729318670606095,5.59072572502759,4.128627646465218,5.358872118621248,6.428589788233,4.284517335621231,3.8563733280020633,4.819782515614384,3.7756330038066683,5.848820013198106,5.423948956784677,3.8166882052645903,4.173924821674346,4.44652039172133,5.320613713496492,5.211844313430497,3.923679580038677,4.412927753473568,4.432225699820206,3.3131409252978035,2.2648393657328003,5.590592337693641,5.126239942440557,4.195976478485287,4.001987850242663,4.057437647628869,4.719153354492447,4.714579911343156,5.700073925981203,5.667344117626435,5.345568406257156,4.675785875328855,4.085828778670539,6.004010938195773,5.5597324361187646,4.9631929608185645,4.937636716728137,3.5143627482599653,2.552027200983389,3.849383802490159,5.596090186176663,5.158477490685703,5.845703172057101,5.223257544293128,5.915207567144639,5.345846796314564,3.9675259631135864,4.680886649722749,4.007858365793558,5.736056712849365,4.941277671036943,3.6081867810523134,4.155087896354694,4.242831081171406,5.509337246178936,4.243906986374469,6.314960145348053,4.85967920637118,2.719536347650747,4.272558909719538,4.836197132307862,3.41158577796627,4.814094097163632,4.304983291872255,5.594822893009627,4.8310128502066485,4.265651351527135,4.639954483406781,4.158873129334453,3.978835288676001,4.512082814675235,2.839500467358678,5.211544802703985,6.154470815112445,4.847342115228172,5.4552926188370625,5.1397898790077425,5.8653753111962885,5.314382918926209,5.020867696504519,3.868516313936994,5.369313540143294,3.7912841074803127,3.7805534331955046,3.6070593865581126,3.782182737942949,3.8494571466870764
2021-04-13,4.877733585991318,4.516631764753399,4.734883789485858,5.58993949696729,6.2438949905957815,3.7472247792203577,4.384398849264207,5.386418129748511,5.369953632463474,5.135798437050262,3.7870942913737466,4.930794083861632,5.5344561302262525,3.5666454810004464,5.584210348687024,3.75186335119737,7.772411272492592,6.583265867907116,3.9870290117284712,5.587623142966965,4.119922660806003,5.3520070221388965,6.4317979262898515,4.279138375141038,3.8668211412389835,4.808018165042386,3.77425562029952,5.849915784405211,5.43801303050825,3.818432080500397,4.167997764482669,4.451029665919607,5.35411208428726,5.206467699215765,3.9161265889709034,4.421697270834625,4.417113679384251,3.3227062474958284,2.250193164837484,5.590936420259994,5.111752536342314,4.1848775208037505,4.005538459886745,4.037631650650694,4.724672933498281,4.718940665496129,5.6874584518589355,5.666127592241527,5.3473167722177966,4.650123186921043,4.082919824321754,6.011221621393409,5.579062938535018,4.949739976516203,4.925638266558321,3.519753682363483,2.5514209892310102,3.844498259121848,5.599098429178725,5.162374621683518,5.8437934802154485,5.218611833978525,5.910695492588721,5.347404379092246,3.9688900017558826,4.695881628636563,3.998075613772388,5.730326657410643,4.934379192420192,3.596916080677446,4.157838920686143,4.234691032832864,5.51936845920066,4.261778235023253,6.316677168053452,4.836730305812768,2.750003086685765,4.279758020627287,4.836406996977407,3.416712147569242,4.800786333507866,4.298286172491235,5.6183334862317755,4.829993599956684,4.252609473801077,4.653481836320477,4.14234398434369,3.9894325967345665,4.500159120306091,2.828424548716843,5.210764405605847,6.1729346825856934,4.847571567211382,5.537754155995875,5.13358660986429,5.860633710890456,5.3073801788277875,5.0255605871441755,3.850144679810012,5.3672795775714714,3.7926734969115143,3.778723519504936,3.5827283479048795,3.779102213876742,3.8532334707738625
2021-04-14,4.859718836401781,4.507046014915948,4.726197194721003,5.590290983128234,6.235645267050321,3.7642139708559146,4.363735403552779,5.385096903869925,5.364465538158186,5.115895768128992,3.7711730270510118,4.940541440076295,5.531133953543082,3.580786959706683,5.582706555448171,3.7580502526827098,7.79296563754989,6.58149470248124,3.990639948835333,5.589231705017618,4.131649331186758,5.365991844107654,6.42503104576445,4.274990912251296,3.8559982691602612,4.831115533700148,3.81098181219597,5.844314313491484,5.420708974843031,3.8128025568108006,4.182216694178052,4.470690467868492,5.3310344121433815,5.217032222483481,3.930709098484721,4.424637189898241,4.427104392118006,3.3288856718653785,2.2534664199001515,5.5802916522124955,5.118314104318145,4.202577040846793,4.011837131889813,4.037460522108011,4.719175410557468,4.7133716711179,5.710595759281089,5.664940783089642,5.3489748425434165,4.661116054349991,4.067001153913677,5.992792476664628,5.568128178293521,4.952494988949307,4.906771054292517,3.503741396555843,2.561077141613638,3.8443100990431884,5.594757778857916,5.164946309143913,5.847815351809119,5.2275842426862535,5.911198006097059,5.343028541322471,3.962565594675694,4.698063089955391,4.008974792490891,5.707667435503585,4.935803527414216,3.6004274077894385,4.157446474061097,4.250410020587923,5.508086044036532,4.2629160380148035,6.291606212077144,4.827098949453261,2.72399737343977,4.281713028022309,4.829814137018392,3.4169810388581023,4.80440656751373,4.301475688140358,5.588034834133586,4.8112465547166305,4.255950294120123,4.651746466824736,4.154877866488394,3.994611321888634,4.503505040114868,2.831793830625661,5.21451464247381,6.158789391668118,4.840743551352189,5.497482356916934,5.128816922902214,5.863646434270746,5.310124447757579,5.007507646056072,3.866781229590596,5.371613617787492,3.794060958617776,3.7763395533878206,3.636544405709073,3.778743481891093,3.8817235305493507
